127.0.0.1 - - [15/Jan/2022:16:09:52 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/region/recommand.do HTTP/1.1" 200 21458
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/css/festival_style.css HTTP/1.1" 200 44128
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/css/detail.css HTTP/1.1" 200 11713
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/css/festival_isotope.css HTTP/1.1" 200 3792
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/js/js_recommand_pagenation.js HTTP/1.1" 200 885
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/js/festival_jquery.isotope.min.js HTTP/1.1" 200 16033
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/js/js_regionrecommand.js HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/js/jquery.min.js HTTP/1.1" 200 268038
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region1.jpg HTTP/1.1" 200 415232
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region2.jpg HTTP/1.1" 200 84328
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region3.jpg HTTP/1.1" 200 179291
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region4.jpg HTTP/1.1" 200 333915
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region6.jpg HTTP/1.1" 200 162094
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region5.jpg HTTP/1.1" 200 620758
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region7.jpg HTTP/1.1" 200 265522
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region8.jpg HTTP/1.1" 200 190060
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region9.jpg HTTP/1.1" 200 98497
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region11.jpg HTTP/1.1" 200 70218
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region12.jpg HTTP/1.1" 200 334354
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:08 +0900] "GET /koravelProject/resources/images/region/region10.jpg HTTP/1.1" 200 4619229
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:25 +0900] "GET /koravelProject/region/recommand.do?regionSumAddr=%27%EA%B0%95%EC%9B%90%27 HTTP/1.1" 200 21458
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:26 +0900] "GET /koravelProject/region/recommand.do?regionSumAddr=%27%EC%A0%84%EB%9D%BC%27 HTTP/1.1" 200 21458
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:10:27 +0900] "GET /koravelProject/region/recommand.do?regionSumAddr=%27%EA%B2%BD%EC%83%81%27 HTTP/1.1" 200 21458
0:0:0:0:0:0:0:1 - - [15/Jan/2022:16:18:14 +0900] "GET /koravelProject/region/recommand.do?regionSumAddr=%27%EC%84%9C%EC%9A%B8%27 HTTP/1.1" 200 21458
